2024-08-12 20:08:17,528 INFO    StreamThr :12565 [internal.py:wandb_internal():85] W&B internal server running at pid: 12565, started at: 2024-08-12 20:08:17.527075
2024-08-12 20:08:25,205 INFO    SenderThread:12565 [dir_watcher.py:finish():402] scan save: /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/config.yaml config.yaml
2024-08-12 20:08:25,208 INFO    SenderThread:12565 [dir_watcher.py:finish():402] scan save: /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/wandb-summary.json wandb-summary.json
2024-08-12 20:08:25,208 INFO    SenderThread:12565 [dir_watcher.py:finish():402] scan save: /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/wandb-metadata.json wandb-metadata.json
2024-08-12 20:08:25,208 INFO    SenderThread:12565 [sender.py:transition_state():626] send defer: 10
2024-08-12 20:08:25,208 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: poll_exit
2024-08-12 20:08:25,209 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: defer
2024-08-12 20:08:25,209 INFO    HandlerThread:12565 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-12 20:08:25,211 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: defer
2024-08-12 20:08:25,212 INFO    SenderThread:12565 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-12 20:08:25,212 INFO    SenderThread:12565 [file_pusher.py:finish():169] shutting down file pusher
2024-08-12 20:08:25,513 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-12 20:08:25,514 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: poll_exit
2024-08-12 20:08:25,681 INFO    wandb-upload_0:12565 [upload_job.py:push():130] Uploaded file /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/requirements.txt
2024-08-12 20:08:25,779 INFO    wandb-upload_1:12565 [upload_job.py:push():130] Uploaded file /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/output.log
2024-08-12 20:08:25,868 INFO    wandb-upload_3:12565 [upload_job.py:push():130] Uploaded file /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/wandb-summary.json
2024-08-12 20:08:26,109 INFO    wandb-upload_2:12565 [upload_job.py:push():130] Uploaded file /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/files/config.yaml
2024-08-12 20:08:26,314 INFO    Thread-11 :12565 [sender.py:transition_state():626] send defer: 11
2024-08-12 20:08:26,315 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: defer
2024-08-12 20:08:26,315 INFO    HandlerThread:12565 [handler.py:handle_request_defer():184] handle defer: 11
2024-08-12 20:08:26,315 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: defer
2024-08-12 20:08:26,315 INFO    SenderThread:12565 [sender.py:send_request_defer():622] handle sender defer: 11
2024-08-12 20:08:26,315 INFO    SenderThread:12565 [file_pusher.py:join():175] waiting for file pusher
2024-08-12 20:08:26,316 INFO    SenderThread:12565 [sender.py:transition_state():626] send defer: 12
2024-08-12 20:08:26,316 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: defer
2024-08-12 20:08:26,316 INFO    HandlerThread:12565 [handler.py:handle_request_defer():184] handle defer: 12
2024-08-12 20:08:26,316 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: defer
2024-08-12 20:08:26,316 INFO    SenderThread:12565 [sender.py:send_request_defer():622] handle sender defer: 12
2024-08-12 20:08:26,316 INFO    SenderThread:12565 [file_stream.py:finish():601] file stream finish called
2024-08-12 20:08:26,517 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-12 20:08:26,521 INFO    SenderThread:12565 [file_stream.py:finish():605] file stream finish is done
2024-08-12 20:08:26,521 INFO    SenderThread:12565 [sender.py:transition_state():626] send defer: 13
2024-08-12 20:08:26,521 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: poll_exit
2024-08-12 20:08:26,521 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: defer
2024-08-12 20:08:26,521 INFO    HandlerThread:12565 [handler.py:handle_request_defer():184] handle defer: 13
2024-08-12 20:08:26,521 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: defer
2024-08-12 20:08:26,521 INFO    SenderThread:12565 [sender.py:send_request_defer():622] handle sender defer: 13
2024-08-12 20:08:26,522 INFO    SenderThread:12565 [sender.py:transition_state():626] send defer: 14
2024-08-12 20:08:26,522 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: defer
2024-08-12 20:08:26,522 INFO    HandlerThread:12565 [handler.py:handle_request_defer():184] handle defer: 14
2024-08-12 20:08:26,522 DEBUG   SenderThread:12565 [sender.py:send():391] send: final
2024-08-12 20:08:26,522 DEBUG   SenderThread:12565 [sender.py:send():391] send: footer
2024-08-12 20:08:26,522 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: defer
2024-08-12 20:08:26,522 INFO    SenderThread:12565 [sender.py:send_request_defer():622] handle sender defer: 14
2024-08-12 20:08:26,522 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-12 20:08:26,522 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: poll_exit
2024-08-12 20:08:26,522 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: server_info
2024-08-12 20:08:26,523 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: server_info
2024-08-12 20:08:26,523 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-12 20:08:26,524 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: get_summary
2024-08-12 20:08:26,524 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: sampled_history
2024-08-12 20:08:26,524 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 20:08:26,713 DEBUG   SenderThread:12565 [sender.py:send_request():418] send_request: poll_exit
2024-08-12 20:08:26,714 INFO    MainThread:12565 [wandb_run.py:_footer_history_summary_info():4035] rendering history
2024-08-12 20:08:26,714 INFO    MainThread:12565 [wandb_run.py:_footer_history_summary_info():4067] rendering summary
2024-08-12 20:08:26,714 INFO    MainThread:12565 [wandb_run.py:_footer_sync_info():3994] logging synced files
2024-08-12 20:08:26,714 DEBUG   HandlerThread:12565 [handler.py:handle_request():158] handle_request: shutdown
2024-08-12 20:08:26,714 INFO    HandlerThread:12565 [handler.py:finish():882] shutting down handler
2024-08-12 20:08:27,525 INFO    WriterThread:12565 [datastore.py:close():296] close: /Users/leeyujin/Documents/GitHub/coqui-training/wandb/run-20240812_200817-s7t3lqhb/run-s7t3lqhb.wandb
2024-08-12 20:08:27,716 INFO    SenderThread:12565 [sender.py:finish():1631] shutting down sender
2024-08-12 20:08:27,717 INFO    SenderThread:12565 [file_pusher.py:finish():169] shutting down file pusher
2024-08-12 20:08:27,717 INFO    SenderThread:12565 [file_pusher.py:join():175] waiting for file pusher
